id,store_name,address,hotline,hours,utilities,picture_url,detail_url,tinh_thanh
1173,Highlands Coffee Ba Na Hill 2 Da Nang,"Kiosk 03, Đường Carnival, Quần thể khu du lịch sinh thái Bà Nà -Suối Mơ, Thôn An Sơn, Xã Bà Nà, TP. Đà Nẵng",0236 730 2426,8:30 – 17:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1173/x.html,Đà Nẵng
1174,Highlands Coffee Buon Ma Thuot Airport,"Hòa Thắng, Buôn Ma Thuột, Đắk Lắk",0262 7300 676,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1174/x.html,Đắk Lắk
1175,Highlands Coffee Buon Ma Thuot Airport 2,"Hòa Thắng, Buôn Ma Thuột, Đắk Lắk",0262 7300 675,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1175/x.html,Đắk Lắk
1176,Highlands Coffee 9A Ky Dong D3,"9A Kỳ Đồng, Phường Nhiêu Lộc, TP. Hồ Chí Minh",028 7300 4334,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1176/x.html,Hồ Chí Minh
1177,Highlands Coffee A7 Suong Mai Da Lat,"Lô A7 Khu Quy Hoạch Sương Mai, Phường 9, Đà Lạt, Lâm Đồng",028 7302 9907,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1177/x.html,Lâm Đồng
1178,Highlands Coffee Lotte Mart Da Nang 2,"6 Nại Nam, phường Hòa Cường Bắc, quận Hải Châu, Tp. Đà Nẵng",02367301549,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1178/x.html,Đà Nẵng
1179,Highlands Coffee Tropical VH Grand Park D9,"BS1001.S04, Tropical Vinhome Grand Park , Phường Long Bình, TP. Hồ Chí Minh",028 7300 4699,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1179/x.html,Hồ Chí Minh
1180,Highlands Coffee VCCI Tower Dao Duy Anh HN,"Toà Nhà VCCI Tower số 9 Đào Duy Anh, Đống Đa, HN",024 56784880,T2-6: 7-18h T7: 7-12h CN nghỉ,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1180/x.html,Hà Nội
1181,Highlands Coffee Dang Tat Nha Trang,"1 Bãi Dương, Phường Bắc Nha Trang, Khánh Hòa",0258 730 0676,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1181/x.html,Khánh Hòa
1182,Highlands Coffee Ga Da Lat LD,"01 Quang Trung, Phường Xuân Hương, Đà Lạt, Lâm Đồng",0263 730 0189,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1182/x.html,Lâm Đồng
1183,Highlands Coffee D1 Thu Dau Mot BD,"Số 106 Đường D1, KDC Phú Hòa 1, Thủ Dầu Một, Bình Dương",028 73000878,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1183/x.html,Bình Dương
1184,Highlands Coffee Ben tau song Hong HN,"Bến Tàu Sông Hồng, Số 46 Chương Dương Độ, Quận Hoàn Kiếm, HN",024 5678 0779,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1184/x.html,Hà Nội
1185,Highlands Coffee Go! Ninh Binh,"Số 10, Đường Trần Nhân Tông, Xã Ninh Phúc, TP Ninh Bình, Tỉnh Ninh Bình",0229 7300158,8:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1185/x.html,Ninh Bình
1186,Highlands Coffee 181 Nhat Chieu Ha Noi,"181 P. Nhật Chiêu, Nhật Tân, Tây Hồ, Hà Nội",024 56784881,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1186/x.html,Hà Nội
1187,Highlands Coffee Bui Van Hoa DN,"132 Bùi Văn Hòa, Trấn Biên, Biên Hòa, Đồng Nai",0251 730 3660,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1187/x.html,Đồng Nai
1188,Highlands Coffee 43C Hai Thang Tu NT,"43C Hai Tháng Tư, phường Bắc Nha Trang, Khánh Hoà",0236 730 1668,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1188/x.html,Khánh Hòa
1189,Highlands Coffee Celia Nesta Da Nang,"254 Võ Nguyên Giáp, Sơn Trà, Đà Nẵng",0236 730 8258,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1189/x.html,Đà Nẵng
1190,Highlands Coffee 59-61 Nguyen Dinh Thi HN,"59-61 P. Nguyễn Đình Thi, Thuỵ Khuê, Tây Hồ, Hà Nội",024 56780087,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1190/x.html,Hà Nội
1192,Highlands Coffee Hoan My Hospital Thu Duc,"241 Quốc Lộ 1K, Phường Linh Xuân, TP.HCM",02873019939,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1192/x.html,Hồ Chí Minh
1191,Highlands Coffee Coopmart Bcons BD,"Thống Nhất, Phường Đông Hòa, Bình Dương",028 730 09897,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1191/x.html,Bình Dương
1193,Highlands Coffee 148 Ly Anh Tong Bac Ninh,"114 Đường Lý Anh Tông, Phường Võ Cường, Thành phố Bắc Ninh",022 2730 0115,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1193/x.html,Bắc Ninh
1195,Highlands Coffee Phan Van Tri Go Vap,"445-445A Phan Văn Trị, Phường An Nhơn, TP.HCM",02873009901,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1195/x.html,Hồ Chí Minh
1196,Highlands Coffee Huong Lo 3 Binh Tan,"457- 457A- 457B Hương Lộ 3, Khu Phố 8, Phường Bình Hưng Hòa, TP.HCM",02873006700,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1196/x.html,Hồ Chí Minh
1197,Highlands Coffee Muong Thanh Sai Gon Centre,"8-8A Mạc Đỉnh Chi, Phường Bến Nghé, TP.HCM",,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1197/x.html,Hồ Chí Minh
1194,Highlands Coffee QT09-11 Vincom Shophouse Vinh,"QT09-11 Vincom Shophouse Vinh, Đường Quang Trung, TP Vinh, Nghệ An",023 8730 0323,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1194/x.html,Nghệ An
1198,Highlands Coffee 301 Doi Can HN,"301 Đội Cấn, Ngọc Hà, Hà Nội",024 56785001,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1198/x.html,Hà Nội
1200,Highlands Coffee Muong Thanh Tuyen Quang,"Số 207, đường Bình Thuận, tổ 13, phường Minh Xuân tỉnh Tuyên Quang.",,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1200/x.html,Tuyên Quang
1199,Highlands Coffee Muong Thanh Phu Tho,"Lô CC17, Quảng trường Hùng Vương, Phú Thọ",,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1199/x.html,Phú Thọ
1202,Highlands Coffee Phong Nha Ke Bang,"Vườn Quốc gia Phong Nha - Kẻ Bàng, Bố Trạch, tỉnh Quảng Bình",0220 7300582,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1202/x.html,Quảng Bình
1203,Highlands Coffee Muong Thanh Thanh Hoa,"Lô OC1, Võ Nguyên Giáp, KDT Nam, Thanh Hóa",,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1203/x.html,Thanh Hóa
1201,Highlands Coffee Sun Plaza Thuy Khue HN,"69B Đ. Thụy Khuê, Thuỵ Khuê, Tây Hồ, Hà Nội",,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1201/x.html,Hà Nội
1205,Highlands Coffee N04 Hoang Dao Thuy HN,"Chung cư N04 Hoàng Đạo Thúy- KĐT Đông Nam Trần Duy Hưng, quận Cầu Giấy, TP Hà Nội",024 5678 5650,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1205/x.html,Hà Nội
1204,Highlands Coffee Thi Nghe Post Office,"23 Xô Viết Nghệ Tĩnh, Phường Gia Định, TP.HCM",02873010323,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1204/x.html,Hồ Chí Minh
1207,Highlands Coffee Muong Thanh Quang Nam,"351A Hùng Vương, Phường An Xuân, Tam Kỳ, Quảng Nam",,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1207/x.html,Quảng Nam
1206,Highlands Coffee Muong Thanh Da Nang,"Số 962 Đường Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1206/x.html,Đà Nẵng
1208,Highlands Coffee Muong Thanh Can Tho,"Khu E1, Cồn Cái Khế, Phường Cái Khế, Thành Phố Cần Thơ, Việt Nam",,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1208/x.html,Cần Thơ
1209,Highlands Coffee Muong Thanh Ca Mau,"Lô C03A, khu Trung tâm hành chính chính trị tỉnh Cà Mau, Phường An Xuyên, Tỉnh Cà Mau",,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1209/x.html,Cà Mau
1211,Highlands Coffee Go! Thanh Hoa,"Go Mall Thanh Hóa, Phố Đồng Lễ, Đông Hải, Thanh Hóa",0237 7300037,8:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1211/x.html,Thanh Hóa
1210,Highlands Coffee Warehouse Noi Bai,"Ô số 8, Trung tâm Điều hành cảng Hàng không Miền Bắc, Đường Võ Văn Kiệt, xã Phú Minh, huyện Sóc Sơn, Hà Nội",024 56780308,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1210/x.html,Hà Nội
1214,Highlands Coffee Ben Bach Dang D1,"10B Tôn Đức Thắng, Phường Sài Gòn, TP.HCM",028 7303 9897,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1214/x.html,Hồ Chí Minh
1215,Highlands Coffee Phan Van Hon Hoc Mon,"2 Phan Văn Hớn, Xã Bà Điểm, TP.HCM",02873010072,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1215/x.html,Hồ Chí Minh
1213,Highlands Coffee Go! Hai Duong,"Km 54+100, QL5, P. Nhị Châu, TP. Hải Dương",022 5730 0583,8:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1213/x.html,Hải Dương
1212,Highlands Coffee Central Garden D1,"328 Võ Văn Kiệt, Phường Cầu Ông Lãnh, TP.HCM",028 7308 0769,T2 - T6: 7h00 - 18:00 T7: 7h00 - 12:00 CN: CLosed,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1212/x.html,Hồ Chí Minh
1216,Highlands Coffee Ga Da Nang,"791 Hải Phòng, Phường Thanh Khê, Đà Nẵng",02367 302 391,6:30 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1216/x.html,Hải Phòng
1218,Highlands Coffee Hoang Minh Giam Phu Nhuan,"3 Hoàng Minh Giám, Phường Đức Thuận, TP.HCM",02873010283,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1218/x.html,Hồ Chí Minh
1217,Highlands Coffee Thang Long Tower,"98a P. Ngụy Như Kon Tum, Nhân Chính, Thanh Xuân, Hà Nội",02456780010,T2-6: 7-18h T7: 7-12h CN nghỉ,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1217/x.html,Hà Nội
1220,Highlands Coffee,"169 Hoàng Sa, Phường Tân Định, TP.HCM",0287 303 6987,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1220/x.html,Hồ Chí Minh
1219,Highlands Coffee Tan Binh Post Office,"288A Hoàng Văn Thụ, Phường Tân Sơn Nhất, TP.HCM",02873011247,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1219/x.html,Hồ Chí Minh
1222,Highlands Coffee HMC Tower D1,"193 Đinh Tiên Hoàng, Phường Tân Định, TP.HCM",0287 3090 679,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1222/x.html,Hồ Chí Minh
1221,Highlands Coffee 174 Binh Thuan Tuyen Quang,"Số Nhà 174, Đường Bình Thuận, Tổ Dân Phố Tân Quang 10, Phường Minh Xuân, Tỉnh Tuyên Quang, Việt Nam",0207 7300068,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1221/x.html,Tuyên Quang
1223,Highlands Coffee KCN My Phuoc 3 Ben Cat BD,"KCN Mỹ Phước 3, Đường NE8, Phường Thới Hòa, TP.HCM",0274 730 1529,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1223/x.html,Hồ Chí Minh
1225,Highlands Coffee Central Retail Phu Nhuan,"163 Phan Đăng Lưu, Phường Cầu Kiệu, TP.HCM",0287 3000 179,7:00 – 18:00 * 5 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1225/x.html,Hồ Chí Minh
1226,Highlands Coffee Phuong Dong Hospital HN,"9 P. Viên, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",024 56785004,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1226/x.html,Hà Nội
1227,Highlands Coffee Le Thi Rieng D12,"D1-D2 Lê Thị Riêng, Phường Thới An, TP.HCM",0287 304 9579,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1227/x.html,Hồ Chí Minh
1228,Highlands Coffee Emart Phan Van Tri Go Vap,"Tầng 1- Emart Phan Văn Trị, 366 Phan Văn Trị, Phường An Nhơn, TP.HCM",0287 3013 166,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1228/x.html,Hồ Chí Minh
1224,Highlands Coffee Vo Nguyen Giap Da Nang,"180 Võ Nguyên Giáp, Phường An Hải, Đà Nẵng",0236 730 2259,6:30 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1224/x.html,Đà Nẵng
1229,Highlands Coffee Cam Ranh Airport 2,"Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa",0258 7300 394,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1229/x.html,Khánh Hòa
1230,Highlands Coffee Cung Van Hoa 45 Lach Tray HP,"Cung Văn hóa Thể thao Thanh niên, số 45 Lạch Tray, Ngô Quyền, Hải Phòng",0225 7300569,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1230/x.html,Hải Phòng
1232,Highlands Coffee Mega Mall Da Nang,"Mega Mall, Nguyễn Sinh Sắc, Phường Hòa Khánh Nam, Quận Liên Chiểu, Thành phố Đà Nẵng",0236 730 2394,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1232/x.html,Đà Nẵng
1233,Highlands Coffee Go! Mall Da Nang,"Khu Thương Mại, 257 Hùng Vương, Phường Thanh Khê, Đà Nẵng",0236 730 1571,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1233/x.html,Đà Nẵng
1234,Highlands Coffee Go! Tra Vinh,"Võ Nguyên Giáp, Phường Nguyệt Hóa, Vĩnh Long",0294 730 0068,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1234/x.html,Vĩnh Long
1236,Highlands Coffee Go! Ben Tre,"Võ Nguyên Giáp, Phường Sơn Đông, Vĩnh Long",0270 730 0368,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1236/x.html,Vĩnh Long
1235,Highlands Coffee Go! Can Tho,"Quang Trung, Phường Cái Răng, TP. Cần Thơ",0292 7300 236,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1235/x.html,Cần Thơ
1231,Highlands Coffee 90 Tran Thai Tong HN,"90 Trần Thái Tông, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",024 56785001,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1231/x.html,Hà Nội
1237,Highlands Coffee Lotte Le Dai Hanh D11,"Lotte Lê Đại Hành, 963 Đường 3/2, Phường Phú Thọ, TP. HCM",0287 301 2545,8:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1237/x.html,Phú Thọ
1238,Highlands Coffee Ngoc Lam Post Office HN,"Số 366, Phố Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên",024 56785002,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1238/x.html,Hà Nội
1239,Highlands Coffee Gamuda Gardens HN,"Phường Trần Phú và Yên Sở, Quận Hoàng Mai, Hà Nội",024 56780018,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1239/x.html,Hà Nội
1240,Highlands Coffee LPB Tower HN,"17 Tông Đản, Phường Hoàn Kiếm, (Quận Hoàn Kiếm) Hà Nội",024 56785003,T2-6: 7-18h T7: 7-12h CN off,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1240/x.html,Hà Nội
